# Rime user dictionary
#@/db_name	wubi98
#@/db_type	userdb
#@/rime_version	1.8.4
#@/tick	8092
#@/user_id	Linux
tgur 	生效	c=1 d=0.955997 t=8092
tgus 	重新	c=1 d=0.433875 t=8092
tgwt 	制作	c=1 d=0.0121552 t=8092
tgyn 	生词	c=1 d=0.609571 t=8092
tgyn 	重启	c=1 d=0.00722648 t=8092
th 	处	c=1 d=1 t=8092
thbg 	自卫	c=1 d=0.465333 t=8092
thd 	自	c=6 d=0.941579 t=8092
thfc 	自动	c=10 d=3.24531 t=8092
thgc 	版	c=4 d=0.879088 t=8092
thgf 	牌	c=1 d=0.0642483 t=8092
thgj 	处理	c=5 d=0.416862 t=8092
thif 	算法	c=6 d=1.18724 t=8092
thip 	自学	c=3 d=0.0333896 t=8092
thmh 	自由	c=1 d=0.621884 t=8092
thnn 	自己	c=3 d=0.314099 t=8092
thqd 	自然	c=5 d=0.412714 t=8092
thsg 	版本	c=10 d=2.75235 t=8092
thtc 	怎么	c=3 d=1.11201 t=8092
thun 	自决	c=2 d=1.96531 t=8092
tirg 	稍后	c=1 d=9.74117e-16 t=8092
titg 	衍生	c=1 d=0.00038395 t=8092
tj 	得	c=4 d=1.23761 t=8092
tjaw 	香蕉	c=1 d=0.402525 t=8092
tjet 	利用	c=3 d=0.474213 t=8092
tjf 	香	c=1 d=0.400517 t=8092
tjgc 	得到	c=2 d=0.0014828 t=8092
tjgf 	得	c=1 d=0.000845996 t=8092
tjh 	利	c=1 d=0.329559 t=8092
tjhi 	自监督	c=1 d=0.305746 t=8092
tjia 	香港	c=3 d=0.899651 t=8092
tjsy 	复述	c=4 d=1.1658 t=8092
tjtg 	复制	c=1 d=0.763379 t=8092
tjuj 	得意	c=1 d=0.166961 t=8092
tjvs 	复杂	c=3 d=0.360663 t=8092
tk 	各	c=4 d=0.000101892 t=8092
tkgg 	程	c=5 d=4.56736 t=8092
tklx 	积累	c=2 d=0.899666 t=8092
tkoc 	程序	c=6 d=1.78874 t=8092
tkod 	种类	c=1 d=0.548811 t=8092
tktk 	各种	c=3 d=0.478049 t=8092
tkw 	积	c=1 d=7.79066e-05 t=8092
tkwh 	各个	c=1 d=0.0049667 t=8092
tlet 	备用	c=1 d=0.995012 t=8092
tlon 	粤	c=1 d=0.418951 t=8092
tlug 	衅	c=1 d=0.105399 t=8092
tlww 	备份	c=1 d=0.0205478 t=8092
tm 	身	c=1 d=0.467666 t=8092
tmgt 	微	c=1 d=0.494109 t=8092
tmk 	向	c=1 d=0.591556 t=8092
tmlq 	微软	c=4 d=2.10967 t=8092
tmws 	身体	c=2 d=0.947462 t=8092
tmwy 	微信	c=7 d=2.65154 t=8092
tni 	乐	c=1 d=0.232237 t=8092
tnnn 	秘书	c=1 d=0.0236356 t=8092
toln 	翻	c=2 d=0.426629 t=8092
toyc 	翻译	c=10 d=1.18187 t=8092
tpgj 	管理	c=3 d=2.09947 t=8092
tpjq 	很容易	c=1 d=0.000611253 t=8092
tqbw 	移除	c=2 d=1.3078 t=8092
tqgc 	移到	c=1 d=0.158025 t=8092
tqna 	移民	c=1 d=0.351691 t=8092
tqsy 	乌鲁木齐	c=1 d=0.524662 t=8092
tr 	稀	c=1 d=0.0208584 t=8092
trai 	稀薄	c=2 d=1.86946 t=8092
tran 	稀世	c=1 d=0.83527 t=8092
trgd 	循环	c=3 d=0.52645 t=8092
trng 	鹅	c=2 d=1.93605 t=8092
trrq 	我的	c=2 d=1.01763 t=8092
trwu 	我们	c=7 d=1.24808 t=8092
tsh 	箱	c=1 d=0.44264 t=8092
tswt 	条件	c=1 d=0.00985283 t=8092
tttt 	禾	c=2 d=1.60906 t=8092
tu 	冬	c=1 d=0.00163682 t=8092
tufh 	科	c=1 d=0.970446 t=8092
tui 	舟	c=2 d=1.13957 t=8092
tuip 	科学	c=3 d=0.55212 t=8092
tul 	盘	c=5 d=0.508838 t=8092
tuud 	箭头	c=2 d=0.421009 t=8092
tuwj 	简介	c=1 d=3.13593e-05 t=8092
tuyw 	航	c=1 d=0.0254765 t=8092
tvdd 	很大	c=2 d=0.440431 t=8092
tvde 	很有	c=1 d=0.0858631 t=8092
tvgj 	筆	c=1 d=0.752014 t=8092
tvqq 	很多	c=2 d=0.0921448 t=8092
tvsh 	很想	c=1 d=0.491644 t=8092
tvy 	很	c=2 d=0.447281 t=8092
twf 	符	c=1 d=0.985112 t=8092
twkg 	符号	c=3 d=0.822767 t=8092
txdg 	第三	c=1 d=0.644036 t=8092
txfg 	第二	c=1 d=0.0854996 t=8092
txgq 	系列	c=1 d=0.0739033 t=8092
txht 	第	c=2 d=0.813065 t=8092
txwh 	每个	c=2 d=0.296769 t=8092
txws 	繁体	c=4 d=1.75738 t=8092
txxy 	系统	c=17 d=8.29267 t=8092
ty 	入	c=6 d=2.32053 t=8092
tykk 	入口	c=1 d=1 t=8092
tymk 	稿	c=1 d=0.895834 t=8092
type 	籇	c=2 d=1.04376 t=8092
tysg 	笔记本	c=1 d=0.165299 t=8092
tyuy 	入门	c=7 d=0.548997 t=8092
ua 	并	c=4 d=0.0165823 t=8092
uaeg 	并且	c=3 d=0.552859 t=8092
uaf 	差	c=1 d=0.00072452 t=8092
uana 	差异	c=1 d=0.162026 t=8092
ub 	疗	c=1 d=0.00162054 t=8092
ucek 	痛	c=1 d=0.748264 t=8092
ud 	头	c=2 d=0.160732 t=8092
uddy 	状态	c=1 d=0.0178634 t=8092
udih 	减小	c=3 d=0.146299 t=8092
udit 	减少	c=1 d=0.0916296 t=8092
udiy 	关注	c=1 d=0.519443 t=8092
udp 	送	c=1 d=0.276651 t=8092
udsw 	关机	c=1 d=0.00719045 t=8092
udtx 	关系	c=2 d=0.467666 t=8092
udwq 	头像	c=1 d=0.486752 t=8092
ue 	前	c=5 d=2.07478 t=8092
uejj 	前	c=1 d=0.201897 t=8092
uejv 	剪	c=1 d=0.142274 t=8092
uerg 	前后	c=1 d=0.657047 t=8092
ueum 	前端	c=2 d=0.962676 t=8092
uewc 	毅	c=2 d=0.251742 t=8092
uf 	斗	c=1 d=0.591555 t=8092
ufye 	装	c=1 d=0.380983 t=8092
ug 	半	c=3 d=1.27379 t=8092
ugak 	開	c=1 d=0.453845 t=8092
ugb 	卷	c=2 d=0.76726 t=8092
ugdu 	美	c=4 d=0.967106 t=8092
ugku 	痘	c=1 d=0.543351 t=8092
uglg 	美国	c=2 d=0.0555762 t=8092
ugnd 	美剧	c=2 d=1.12554 t=8092
ugnf 	半导	c=1 d=0.995012 t=8092
ugnf 	半殖民地	c=1 d=0.951229 t=8092
ugnt 	卷发	c=3 d=2.69696 t=8092
ugon 	判断	c=4 d=2.33314 t=8092
ugqe 	半角	c=1 d=0.653769 t=8092
ugtk 	卷积	c=15 d=0.904215 t=8092
ugud 	症状	c=1 d=0.484325 t=8092
ugvv 	美女	c=1 d=0.12938 t=8092
ugwx 	美化	c=3 d=1.77377 t=8092
uh 	着	c=1 d=0.000206543 t=8092
ujf 	音	c=1 d=0.0605068 t=8092
ujfj 	单	c=4 d=0.313577 t=8092
ujhh 	单目	c=31 d=2.43989 t=8092
ujjg 	音量	c=3 d=2.64156e-15 t=8092
ujkh 	间距	c=1 d=1 t=8092
ujln 	意思	c=2 d=0.953965 t=8092
ujlv 	音轨	c=1 d=0.0812679 t=8092
ujqh 	意外	c=1 d=0.647265 t=8092
ujsf 	音标	c=3 d=1.63823 t=8092
ujsk 	音速	c=1 d=0.755784 t=8092
ujtn 	音乐	c=6 d=2.21766 t=8092
ujxt 	单张	c=1 d=0.188247 t=8092
ujyk 	意识	c=1 d=4.08747e-05 t=8092
ujym 	音调	c=1 d=0.451582 t=8092
ujyn 	单词	c=1 d=4.10795e-05 t=8092
ujyr 	意义	c=1 d=0.000534061 t=8092
ukb 	部	c=1 d=0.937067 t=8092
ukjg 	问题	c=6 d=0.924538 t=8092
ukvb 	问好	c=1 d=0.355226 t=8092
ukwv 	部分	c=9 d=1.93784 t=8092
ukxf 	总结	c=2 d=0.109873 t=8092
umd 	端	c=1 d=0.425283 t=8092
umdj 	端	c=1 d=0.246597 t=8092
un 	闷	c=1 d=0.00162866 t=8092
ung 	翔	c=4 d=1.40022 t=8092
unpg 	决定	c=1 d=0.985112 t=8092
unw 	决	c=1 d=0.43605 t=8092
uoce 	普通	c=2 d=0.000348504 t=8092
uqdy 	姿态	c=2 d=0.327864 t=8092
uqf 	将	c=20 d=3.21818 t=8092
uqid 	资源	c=3 d=0.240403 t=8092
uqou 	资料	c=3 d=0.0378272 t=8092
uqst 	资格	c=1 d=0.99005 t=8092
urcu 	瓣	c=1 d=0.00985283 t=8092
urgk 	交融	c=1 d=0.00524751 t=8092
urjs 	效果	c=7 d=0.419632 t=8092
usr 	新	c=6 d=1.21623 t=8092
usrq 	新的	c=2 d=0.0118975 t=8092
usub 	新闻	c=3 d=1.33559 t=8092
ut 	道	c=1 d=0.377192 t=8092
uthp 	道	c=2 d=0.884593 t=8092
utkh 	道路	c=1 d=0.0776921 t=8092
utkk 	产品	c=1 d=0.0728031 t=8092
uttf 	首先	c=1 d=0.650509 t=8092
utuq 	首次	c=2 d=0.635 t=8092
uuuu 	立	c=1 d=0.222017 t=8092
uuws 	立体	c=1 d=0.000982902 t=8092
uuyf 	阅读	c=4 d=0.28885 t=8092
uvi 	痕	c=1 d=0.305746 t=8092
uwb 	疮	c=1 d=0.532592 t=8092
uwdq 	准确	c=2 d=0.381551 t=8092
uwwf 	痤	c=1 d=0.529936 t=8092
uxe 	背	c=1 d=0.140858 t=8092
uxjv 	递归	c=2 d=1.48666 t=8092
uxjy 	背景	c=1 d=3.31324e-05 t=8092
uxux 	弟弟	c=1 d=0.631284 t=8092
uxyi 	北京	c=3 d=0.921183 t=8092
uy 	六	c=2 d=0.932394 t=8092
uygy 	六	c=1 d=0.433875 t=8092
uyh 	门	c=1 d=0.168638 t=8092
uyxb 	六级	c=1 d=0.882497 t=8092
v 	发	c=1 d=0.951229 t=8092
v 	女	c=2 d=1.42133 t=8092
vb 	好	c=5 d=1.41996 t=8092
vbaw 	奶茶	c=1 d=0.628135 t=8092
vbbn 	好了	c=1 d=0.165298 t=8092
vbgf 	好玩	c=1 d=0.219808 t=8092
vbgm 	她再	c=1 d=0.218712 t=8092
vbn 	她	c=3 d=1.14405 t=8092
vbth 	好处	c=1 d=0.0875975 t=8092
vbwy 	即令	c=1 d=0.0862936 t=8092
vcgf 	始于	c=2 d=0.00228406 t=8092
vfws 	媒体	c=1 d=0.215455 t=8092
vfy 	妹	c=1 d=0.400517 t=8092
vgp 	建	c=1 d=0.339596 t=8092
virt 	妙手	c=2 d=1.13957 t=8092
vitg 	录制	c=1 d=0.144425 t=8092
vj 	旭	c=1 d=0.0232837 t=8092
vk 	如	c=10 d=0.839598 t=8092
vkgd 	娱	c=1 d=0.666977 t=8092
vkhx 	如此	c=1 d=0.191092 t=8092
vknw 	好吃懒做	c=1 d=0.429558 t=8092
vkws 	如何	c=35 d=5.10634 t=8092
vo 	灵	c=1 d=0.0765355 t=8092
vp 	退	c=1 d=0.588605 t=8092
vt 	九	c=2 d=1.32624 t=8092
vteg 	郡县	c=1 d=0.891366 t=8092
vtqk 	姓名	c=1 d=0.591555 t=8092
vvby 	女孩	c=2 d=1.20755 t=8092
vvv 	女	c=1 d=0.514273 t=8092
vvvv 	女	c=1 d=0.394554 t=8092
vyv 	娘	c=1 d=0.205975 t=8092
w 	人	c=13 d=1.90501 t=8092
wa 	代	c=2 d=0.693057 t=8092
wadc 	代码	c=9 d=1.2248 t=8092
waf 	仝	c=1 d=0.142274 t=8092
wagj 	代理	c=9 d=5.61994 t=8092
wayb 	件共享	c=1 d=0.985112 t=8092
wb 	他	c=1 d=0.037068 t=8092
wbn 	他	c=1 d=0.137381 t=8092
wbol 	仓库	c=2 d=0.0373717 t=8092
wbvg 	创建	c=2 d=1.7086 t=8092
wc 	公	c=4 d=2.44018 t=8092
wcaa 	公式	c=4 d=0.125003 t=8092
wcft 	公考	c=1 d=0.786628 t=8092
wcng 	公司	c=1 d=0.0229371 t=8092
wcy 	仅	c=1 d=1 t=8092
wd 	估	c=1 d=0.000167421 t=8092
wdgc 	做到	c=1 d=0.000617396 t=8092
wdny 	优	c=1 d=1.84582e-05 t=8092
wdqn 	做饭	c=1 d=0.0401554 t=8092
wdss 	做梦	c=2 d=0.316067 t=8092
wdt 	做	c=5 d=0.544809 t=8092
wdty 	做	c=1 d=0.618783 t=8092
wdwx 	优化	c=1 d=2.95331e-05 t=8092
wdyf 	估计	c=24 d=0.96328 t=8092
wfc 	会	c=3 d=0.215589 t=8092
wfeb 	舒服	c=1 d=0.101774 t=8092
wftc 	什么	c=43 d=4.26483 t=8092
wfyu 	传说	c=8 d=1.54912 t=8092
wfyy 	会议	c=2 d=0.143838 t=8092
wg 	全	c=3 d=1.05821 t=8092
wgdn 	合成	c=1 d=0.494109 t=8092
wgdw 	使其	c=1 d=0.346456 t=8092
wget 	使用	c=33 d=4.81173 t=8092
wgk 	使	c=2 d=0.510271 t=8092
wgkb 	命	c=1 d=0.0337087 t=8092
wgkf 	合	c=1 d=0.511709 t=8092
wgkr 	使	c=6 d=0.659129 t=8092
wgnn 	全局	c=11 d=1.61635 t=8092
wgnu 	全屏	c=1 d=0.0195457 t=8092
wgq 	例	c=3 d=1.57674 t=8092
wgqj 	例	c=3 d=1.20158 t=8092
wgqk 	命名	c=1 d=0.0232837 t=8092
wgsc 	叙	c=1 d=0.0997586 t=8092
wgtj 	使得	c=1 d=0.000893821 t=8092
wgua 	合并	c=1 d=0.826959 t=8092
wguk 	全部	c=1 d=0.932394 t=8092
wgvi 	登录	c=2 d=0.734741 t=8092
wgwy 	命令	c=17 d=4.86534 t=8092
wh 	个	c=6 d=1.46163 t=8092
whic 	俶	c=1 d=0.852144 t=8092
whnt 	修改	c=8 d=3.45491 t=8092
whoh 	企业	c=1 d=0.396531 t=8092
whvv 	修女	c=1 d=0.847894 t=8092
wjg 	但	c=8 d=2.49653 t=8092
wjxv 	介绍	c=8 d=0.463772 t=8092
wkdh 	保存	c=3 d=0.451619 t=8092
wkhh 	仲	c=1 d=0.634448 t=8092
wkqy 	保留	c=1 d=0.0533971 t=8092
wkwk 	侃侃	c=1 d=0.66034 t=8092
wntu 	似乎	c=1 d=9.90384e-05 t=8092
wpsh 	佇	c=1 d=0.373439 t=8092
wq 	你	c=13 d=2.71802 t=8092
wqa 	低	c=4 d=1.26252 t=8092
wqgx 	像素	c=2 d=0.250832 t=8092
wqi 	你	c=3 d=1.19915 t=8092
wqin 	您	c=1 d=0.798516 t=8092
wqjg 	你是	c=1 d=0.128093 t=8092
wqrq 	你的	c=1 d=0.427415 t=8092
wqtr 	你我	c=1 d=6.83025e-16 t=8092
wqvb 	你好	c=23 d=7.68965 t=8092
wr 	风	c=2 d=0.726164 t=8092
wri 	风	c=1 d=0.66034 t=8092
wrjy 	风景	c=1 d=0.559898 t=8092
wru 	父	c=1 d=0.878095 t=8092
wrwr 	爸爸	c=1 d=0.380983 t=8092
ws 	休	c=1 d=0.810584 t=8092
wsg 	体	c=5 d=1.85057 t=8092
wsij 	体温	c=1 d=0.496585 t=8092
wsk 	何	c=4 d=0.130559 t=8092
wstk 	体积	c=1 d=0.00289434 t=8092
wt 	八	c=1 d=8.68295e-16 t=8092
wte 	伤	c=2 d=0.942737 t=8092
wtet 	任用	c=1 d=0.540641 t=8092
wtet 	作用	c=3 d=1.23533 t=8092
wtg 	件	c=3 d=0.976385 t=8092
wtge 	働	c=1 d=0.965605 t=8092
wtkm 	伤员	c=1 d=0.00839598 t=8092
wtkm 	公务员	c=5 d=3.26192 t=8092
wtn 	几	c=2 d=1.79629 t=8092
wtpg 	作家	c=1 d=0.546075 t=8092
wtte 	任务	c=22 d=1.52182 t=8092
wttg 	几年	c=4 d=0.00147851 t=8092
wtth 	作息	c=1 d=0.000252272 t=8092
wttu 	几乎	c=1 d=0.238115 t=8092
wtye 	作为	c=2 d=0.00018296 t=8092
wtyt 	八旗	c=1 d=0.985112 t=8092
wu 	们	c=1 d=0.000599149 t=8092
wulf 	位置	c=2 d=1.08238 t=8092
wv 	分	c=2 d=0.451213 t=8092
wvdm 	分布	c=1 d=0.132656 t=8092
wvod 	分类	c=2 d=0.0884777 t=8092
wvpd 	分割	c=3 d=1.00912 t=8092
wvyn 	分词	c=3 d=0.111291 t=8092
ww 	从	c=10 d=0.811868 t=8092
wwaa 	人工	c=1 d=0.843665 t=8092
wwbn 	人皮	c=3 d=0.494297 t=8092
wwcq 	人物	c=2 d=0.832286 t=8092
wwdm 	从而	c=3 d=0.095271 t=8092
wwhv 	人眼	c=1 d=0.000665482 t=8092
wwk 	谷	c=1 d=0.209088 t=8092
wwnt 	人性	c=1 d=0.166961 t=8092
wwod 	人类	c=1 d=0.000558643 t=8092
wwsk 	谷歌	c=13 d=3.95799 t=8092
wwst 	价格	c=1 d=0.29671 t=8092
wwtg 	人生	c=3 d=0.834365 t=8092
wwv 	份	c=1 d=0.97531 t=8092
wwws 	人体	c=2 d=0.329989 t=8092
wwww 	人	c=11 d=6.93553 t=8092
wx 	化	c=6 d=1.36285 t=8092
wxf 	华	c=1 d=0.0224829 t=8092
wxtm 	货币	c=1 d=0.302704 t=8092
wxyy 	华文	c=6 d=3.5044 t=8092
wy 	信	c=4 d=1.91294 t=8092
wydh 	储存	c=1 d=0.0575558 t=8092
wyey 	伪	c=1 d=2.08116e-05 t=8092
wyfa 	领域	c=4 d=0.422714 t=8092
wygd 	今天	c=2 d=1.13864 t=8092
wygg 	住	c=2 d=0.285076 t=8092
wyjj 	今日	c=1 d=0.102797 t=8092
wyk 	售	c=1 d=0.843665 t=8092
wylf 	集团	c=1 d=0.0228227 t=8092
wypd 	進	c=1 d=0.494109 t=8092
wyps 	仿宋	c=2 d=1.089 t=8092
wyqy 	停留	c=2 d=0.482196 t=8092
wys 	集	c=8 d=1.00272 t=8092
wysk 	依赖	c=2 d=0.298212 t=8092
wyt 	仿	c=1 d=0.104873 t=8092
wyth 	信息	c=35 d=4.71485 t=8092
x 	经	c=1 d=0.965605 t=8092
xb 	级	c=5 d=0.603318 t=8092
xby 	级	c=4 d=1.57697 t=8092
xd 	顷	c=3 d=0.0649361 t=8092
xdkk 	编码器	c=2 d=0.195899 t=8092
xe 	组	c=2 d=1.20565 t=8092
xedn 	组成	c=3 d=0.926944 t=8092
xema 	组曲	c=1 d=0.576949 t=8092
xewf 	组会	c=1 d=0.0443785 t=8092
xewt 	组件	c=1 d=0.28794 t=8092
xfjs 	结果	c=4 d=1.85184 t=8092
xfsq 	结构	c=11 d=1.35282 t=8092
xfwg 	结合	c=3 d=0.0156519 t=8092
xfyw 	结论	c=3 d=0.0494179 t=8092
xg 	线	c=8 d=5.03782 t=8092
xgaj 	纯蓝	c=1 d=0.168638 t=8092
xgtk 	线程	c=1 d=0.985112 t=8092
xhet 	引用	c=7 d=0.373533 t=8092
xhkg 	引号	c=1 d=0.142274 t=8092
xhty 	引入	c=1 d=0.0502874 t=8092
xjk 	弗	c=1 d=0.327915 t=8092
xjss 	张晓林	c=6 d=4.26069 t=8092
xkdd 	强大	c=1 d=0.0153752 t=8092
xktg 	强制	c=1 d=0.927743 t=8092
xl 	细	c=1 d=0.615697 t=8092
xm 	贯	c=1 d=0.574072 t=8092
xnus 	母亲	c=1 d=0.308819 t=8092
xnxq 	纽约	c=1 d=0.0243554 t=8092
xobd 	继承	c=1 d=0.66365 t=8092
xpfj 	缩进	c=1 d=0.410656 t=8092
xppg 	缩写	c=4 d=0.951877 t=8092
xpwg 	综合	c=1 d=0.43605 t=8092
xq 	约	c=1 d=0.0820846 t=8092
xqa 	纸	c=2 d=0.949374 t=8092
xqc 	绝	c=1 d=0.0335406 t=8092
xqcf 	绝对	c=1 d=0.537945 t=8092
xqpu 	弥补	c=1 d=0.000103597 t=8092
xqwf 	约会	c=1 d=0.501576 t=8092
xqyn 	绝望	c=1 d=0.0934805 t=8092
xta 	张	c=4 d=1.53564 t=8092
xtay 	张	c=8 d=3.02198 t=8092
xtk 	络	c=2 d=0.000240958 t=8092
xtu 	终	c=1 d=0.423162 t=8092
xtum 	终端	c=5 d=3.00392 t=8092
xw 	给	c=1 d=0.955997 t=8092
xwdw 	维基	c=2 d=0.551563 t=8092
xwgk 	给	c=2 d=0.547612 t=8092
xwlt 	绘图	c=1 d=1.28778e-05 t=8092
xwoa 	维度	c=4 d=0.324491 t=8092
xwy 	维	c=3 d=0.633753 t=8092
xx 	比	c=2 d=0.243478 t=8092
xxf 	毕	c=1 d=0.522046 t=8092
xxwg 	比例	c=1 d=0.229926 t=8092
xydc 	编码	c=2 d=0.18452 t=8092
xykg 	编号	c=1 d=3.57129e-05 t=8092
xytk 	编程	c=1 d=0.927743 t=8092
xyty 	编入	c=1 d=7.19171e-05 t=8092
xyyf 	统计	c=4 d=0.0360301 t=8092
yadk 	诺	c=1 d=0.484325 t=8092
yb 	享	c=1 d=0.0854348 t=8092
ycg 	译	c=1 d=0.114749 t=8092
ycwv 	充分	c=1 d=0.00865169 t=8092
ye 	衣	c=2 d=0.513347 t=8092
yebn 	为了	c=1 d=0.00113016 t=8092
yevy 	嬴	c=1 d=0.782705 t=8092
yeyy 	谣言	c=1 d=0.280831 t=8092
yf 	计	c=8 d=0.899077 t=8092
yfaj 	计划	c=1 d=0.159613 t=8092
yfbc 	读取	c=6 d=0.991357 t=8092
yfj 	讲	c=7 d=1.30158 t=8092
yfn 	读	c=2 d=0.434265 t=8092
yfnd 	读	c=8 d=1.61548 t=8092
yfnn 	读书	c=5 d=0.2826 t=8092
yfpf 	读完	c=3 d=0.950381 t=8092
yfth 	计算	c=9 d=2.97772 t=8092
yfyw 	讨论	c=1 d=0.433875 t=8092
yg 	证	c=1 d=0.337902 t=8092
ygd 	主	c=1 d=0.379083 t=8092
ygdc 	齐天大圣	c=1 d=0.826959 t=8092
yge 	请	c=1 d=0.951229 t=8092
ygfg 	主干	c=4 d=0.0633696 t=8092
ygif 	语法	c=6 d=2.91905 t=8092
ygjg 	主题	c=7 d=1.88844 t=8092
ygk 	语	c=3 d=0.562098 t=8092
ygkg 	语	c=1 d=0.460704 t=8092
ygsv 	主要	c=4 d=0.77364 t=8092
ygvv 	主妇	c=1 d=0.0939493 t=8092
ygyr 	主义	c=1 d=0.111359 t=8092
ygyr 	语义	c=1 d=0.0437178 t=8092
ygyy 	语言	c=12 d=4.59848 t=8092
yh 	让	c=1 d=0.970446 t=8092
yi 	就	c=2 d=0.195094 t=8092
yjf 	齊	c=1 d=0.856415 t=8092
yjtk 	课程	c=1 d=0.0430669 t=8092
ykgd 	误	c=2 d=0.378401 t=8092
ykua 	误差	c=1 d=0.373439 t=8092
ykxa 	训练	c=7 d=0.518968 t=8092
ymk 	高	c=5 d=0.968256 t=8092
ymsk 	调整	c=2 d=0.498846 t=8092
ymxb 	高级	c=1 d=0.543351 t=8092
ymxw 	高维	c=1 d=0.351691 t=8092
ymya 	调试	c=1 d=0.0256041 t=8092
yn 	记	c=2 d=0.18418 t=8092
ynfc 	启动	c=4 d=1.37753 t=8092
yngk 	词	c=4 d=1.29877 t=8092
ynhh 	词频	c=1 d=0.763379 t=8092
ynia 	词汇	c=3 d=2.3467 t=8092
ynma 	词典	c=4 d=1.40079 t=8092
ynnt 	启发	c=2 d=0.00900713 t=8092
ynnu 	忘	c=1 d=0.778801 t=8092
ynol 	词库	c=1 d=0.985112 t=8092
ynts 	词条	c=2 d=1.41365 t=8092
ynvi 	记录	c=1 d=0.67368 t=8092
yoc 	变	c=4 d=1.06738 t=8092
yodd 	变大	c=1 d=0.000234044 t=8092
yoga 	变形	c=1 d=0.644036 t=8092
yojg 	变量	c=4 d=2.26976 t=8092
yop 	迹	c=1 d=0.463013 t=8092
yorq 	变换	c=1 d=0.162026 t=8092
yotj 	变得	c=1 d=0.000254551 t=8092
yout 	变产	c=4 d=1.45384 t=8092
yowx 	变化	c=1 d=0.499075 t=8092
ypd 	這	c=3 d=0.00147683 t=8092
ypgg 	这一	c=1 d=0.128735 t=8092
yphx 	这些	c=1 d=0.470011 t=8092
ypjg 	这是	c=3 d=0.37039 t=8092
ypoa 	亮度	c=1 d=1.02919e-15 t=8092
ypqk 	这句	c=1 d=0.416862 t=8092
ypsu 	这样	c=2 d=0.425244 t=8092
ypty 	这篇	c=2 d=0.451118 t=8092
ypwh 	这个	c=1 d=0.810584 t=8092
yq 	询	c=1 d=0.506617 t=8092
yqe 	谄	c=1 d=0.603506 t=8092
yr 	义	c=1 d=0.0430669 t=8092
ysj 	谭	c=1 d=0.0231676 t=8092
ysuu 	订阅	c=3 d=1.4813 t=8092
ytd 	话	c=1 d=0.418951 t=8092
ytgc 	放到	c=1 d=0.923116 t=8092
ytlf 	放置	c=1 d=0.373439 t=8092
ytqq 	许多	c=7 d=0.428095 t=8092
ytsw 	计算机	c=5 d=0.923885 t=8092
ytyt 	谢谢	c=1 d=0.822835 t=8092
yugg 	帝王	c=1 d=0.882497 t=8092
yuje 	说明	c=1 d=0.606531 t=8092
yuk 	说	c=4 d=1.07706 t=8092
yukk 	商品	c=1 d=0.0720784 t=8092
yukq 	说	c=4 d=0.535335 t=8092
yuny 	详尽	c=1 d=2.88039e-05 t=8092
yuoh 	商店	c=2 d=1.6873 t=8092
yuoj 	谱	c=2 d=0.393398 t=8092
yuxl 	详细	c=1 d=2.13385e-05 t=8092
yuyt 	说话	c=3 d=0.492796 t=8092
yvb 	郎	c=2 d=0.616609 t=8092
ywc 	设	c=1 d=0.640824 t=8092
ywgu 	文件夹	c=12 d=2.55307 t=8092
ywlf 	设置	c=10 d=4.4514 t=8092
ywpg 	设定	c=5 d=0.821959 t=8092
ywtc 	为什么	c=1 d=0.985112 t=8092
ywtl 	设备	c=4 d=1.56492 t=8092
ywty 	夜	c=1 d=0.321422 t=8092
ywuj 	夜间	c=1 d=0.960789 t=8092
yww 	卒	c=1 d=0.10383 t=8092
ywx 	论	c=2 d=0.551562 t=8092
ywy 	谁	c=1 d=0.174645 t=8092
ywye 	认为	c=1 d=0.179964 t=8092
ywyf 	设计	c=2 d=0.903899 t=8092
ywyg 	认证	c=3 d=2.83502 t=8092
ywyy 	论文	c=42 d=3.08145 t=8092
yx 	率	c=3 d=1.2698 t=8092
yxif 	率	c=2 d=0.33622 t=8092
yy 	方	c=1 d=0.647265 t=8092
yyaa 	方式	c=3 d=0.494109 t=8092
yybk 	文职	c=1 d=0.932394 t=8092
yyfm 	文献	c=3 d=0.010359 t=8092
yygh 	方正	c=1 d=0.995012 t=8092
yygt 	方	c=3 d=0.809597 t=8092
yygy 	文	c=7 d=2.45648 t=8092
yyif 	方法	c=48 d=1.987 t=8092
yynw 	该	c=18 d=2.21464 t=8092
yypb 	文字	c=1 d=0.634448 t=8092
yypv 	议案	c=1 d=2.56748e-05 t=8092
yysg 	文本	c=5 d=2.11628 t=8092
yysi 	文档	c=7 d=1.67242 t=8092
yytg 	言重	c=1 d=0.225373 t=8092
yytm 	方向	c=2 d=0.491782 t=8092
yyuj 	文章	c=2 d=0.443645 t=8092
yywp 	语义分割	c=2 d=0.166423 t=8092
yywt 	文件	c=56 d=13.8509 t=8092
yyyy 	言	c=2 d=0.815332 t=8092
encaadh 	式不	c=-1 d=0.0985112 t=8092
encaaet 	藏毛	c=0 d=0.0489192 t=8092
encaaya 	苹苹方苹	c=0 d=0.026982 t=8092
encaayy 	苹苹方	c=0 d=0.0268474 t=8092
encabfj 	获取场景	c=0 d=4.83239e-05 t=8092
encabio 	获取深度	c=0 d=0.0131994 t=8092
encabrq 	获取的	c=0 d=0.0367879 t=8092
encabwn 	获取全局	c=0 d=0.043171 t=8092
encabyw 	获取文件	c=0 d=0.0609571 t=8092
